group,distribution,library,p50_ns,p90_ns,p95_ns,p99_ns,p99.9_ns,mean_ns,std_dev_ns,ci_lower_ns,ci_upper_ns,iqr_ns,cv,min_ns,max_ns
stream_decode,large_above_4G,varu64,24414.8,25869.8,27401.2,31225.1,32684.9,24868.6,1333.3,24694.7,25065.7,619.4,0.0536,23910.4,32753.5
stream_decode,large_above_4G,vu64,15111.6,16154.6,17300.0,18882.5,19843.5,15424.4,849.1,15312.5,15547.1,390.8,0.0550,14821.1,20080.1
stream_decode,boundary,bijou64,12583.7,13629.4,15236.5,16160.7,16838.7,12888.2,829.5,12779.4,13008.1,277.3,0.0644,12310.2,17002.6
stream_decode,boundary,leb128,11647.8,12068.2,12247.3,13846.8,15373.1,11689.2,505.9,11623.4,11763.7,410.4,0.0433,10734.0,15683.8
stream_decode,boundary,varu64,18525.3,20629.6,21196.8,28392.9,35229.4,19010.4,1843.3,18785.1,19289.6,513.2,0.0970,17890.0,36544.7
stream_decode,boundary,vu64,17831.9,18085.6,18304.1,18689.7,18840.3,17874.7,200.3,17848.2,17903.6,119.0,0.0112,17555.1,18841.9
stream_decode,uniform_random,bijou64,10001.8,10339.6,10580.4,11342.4,11701.3,10067.7,268.8,10032.5,10107.2,188.3,0.0267,9792.6,11767.6
stream_decode,uniform_random,leb128,30233.3,31304.0,32243.2,34045.9,35957.3,30430.1,956.0,30303.4,30567.6,794.5,0.0314,28803.1,36196.8
stream_decode,uniform_random,varu64,24432.4,26220.8,28192.5,32224.2,45681.3,25051.9,2218.1,24785.3,25395.6,593.7,0.0885,23937.8,49003.0
stream_decode,uniform_random,vu64,15014.1,15179.4,15412.5,16464.0,18341.3,15085.3,385.8,15037.9,15143.8,120.3,0.0256,14801.1,18494.3
